ETBL_ID,ADR_ID,ADR_GENRE_ID,ADR_GENRE_FR,ADR_GENRE_EN,ADR_PRINCIPALE,ADR_CIVIQUE,ADR_MUNICIPALITE,ADR_PROVINCE,ADR_PAYS,ADR_CODE_POSTAL,ADR_LATITUDE,ADR_LONGITUDE
210787736,210787862,7,Exploitation,Operations,1,"437, rte 132",Métis-sur-Mer,Québec,Canada,G0J1S0,48.6600735,-68.0675269
354996743,354997138,7,Exploitation,Operations,1,"824, rue Roy",Sainte-Angèle-de-Mérici,Québec,Canada,G0J2H0,48.537363,-68.042309
230256185,230256534,7,Exploitation,Operations,1,"393, ch. Patton",Métis-sur-Mer,Québec,Canada,G0J1S0,48.671891,-68.035111
1155823,13878192,7,Exploitation,Operations,1,"387, ch. Patton",Métis-sur-Mer,Québec,Canada,G0J1S0,48.671523,-68.034157
273989625,273990676,7,Exploitation,Operations,1,"387, chemin Patton",Métis-sur-Mer,Québec,Canada,G0J1S0,48.6720122,-68.0334911
358087326,358087899,7,Exploitation,Operations,1,"387, chemin Patton",Métis-sur-Mer,Québec,Canada,G0J1S0,48.672012,-68.033491
391574064,391574542,7,Exploitation,Operations,1,"414, rue Beach",Métis-sur-Mer,Québec,Canada,G0J1S0,48.665529,-68.017884
18602544,18602574,7,Exploitation,Operations,1,"508, rue Beach",Métis-sur-Mer,Québec,Canada,G0J1S0,48.665443,-68.017881
79815800,100219198,7,Exploitation,Operations,1,Lac Petit-Kedgwick-Canadien,Lac-des-Eaux-Mortes,Québec,Canada,,48.118387,-68.015108
229626494,229626865,7,Exploitation,Operations,1,"339, rte 132",Métis-sur-Mer,Québec,Canada,G0J1S0,48.6663119,-68.0110581
1059165,1059169,7,Exploitation,Operations,1,"179, rue Beaulieu",Padoue,Québec,Canada,G0J1X0,48.578414,-67.990607
11552371,11552381,7,Exploitation,Operations,1,"394, rte 132",Métis-sur-Mer,Québec,Canada,G0J1S0,48.671112,-67.98857
500015667,500005410,7,Exploitation,Operations,1,"273, rue Astle",Métis-sur-Mer,Québec,Canada,G0J1S0,48.679465,-67.981137
34819181,34819397,7,Exploitation,Operations,1,"165, rue Principale",Métis-sur-Mer,Québec,Canada,G0J1S0,48.682744,-67.970846
1101995,1101999,7,Exploitation,Operations,1,"131, rue Principale",Métis-sur-Mer,Québec,Canada,G0J1S0,48.683141,-67.964473
396143062,396143824,7,Exploitation,Operations,1,"197, rue Principale",Métis-sur-Mer,Québec,Canada,G0J1S0,48.685096,-67.959576
79818657,100219702,7,Exploitation,Operations,1,Lac Mitis,Saint-Charles-Garnier,Québec,Canada,,48.35974,-67.92864
88597790,100671221,7,Exploitation,Operations,1,Lac Achigan,Rivière-aux-Outardes,Québec,Canada,,49.72091,-67.9065
393697430,393698141,7,Exploitation,Operations,1,"40, rue de la Mer",Baie-des-Sables,Québec,Canada,G0J1C0,48.716613,-67.903818
1127750,1127754,7,Exploitation,Operations,1,"27, rue des Cèdres",Franquelin,Québec,Canada,G0H1E0,49.291976,-67.897156
365440293,365441086,7,Exploitation,Operations,1,"90-1, rue de la Mer",Baie-des-Sables,Québec,Canada,G0J1C0,48.721256,-67.89707
12584110,12584148,7,Exploitation,Operations,1,"653, rte 132",Saint-Moïse,Québec,Canada,G0J2Z0,48.536764,-67.895711
942732,942736,7,Exploitation,Operations,1,"115, rue de la Mer",Baie-des-Sables,Québec,Canada,G0J1C0,48.72239,-67.894772
283273758,283274304,7,Exploitation,Operations,1,"5, rue des Pins",Baie-des-Sables,Québec,Canada,G0J1C0,48.7212954,-67.8939625
179311716,179311998,7,Exploitation,Operations,1,"48, rue Soucy",La Rédemption,Québec,Canada,G0J1P0,48.4465835,-67.8815205
87878407,185773180,7,Exploitation,Operations,1,Lac Dionne,Rivière-aux-Outardes,Québec,Canada,,49.58147,-67.88013
1099920,13879914,7,Exploitation,Operations,1,"224, rte 132",Baie-des-Sables,Québec,Canada,G0J1C0,48.745002,-67.843678
384629692,384631261,7,Exploitation,Operations,1,"302, route 297 Sud",Saint-Damase,Québec,Canada,G0J2J0,48.662187,-67.827083
374506559,374507568,7,Exploitation,Operations,1,"302, route 297 Sud",Saint-Damase,Québec,Canada,G0J2J0,48.656673,-67.815232
378883609,378884285,7,Exploitation,Operations,1,"3436, chemin de la Pointe-au-Naufrage",Saint-Ulric,Québec,Canada,G0J3H0,48.762578,-67.781453
4912903,13878020,7,Exploitation,Operations,1,"123, route du Lac-Malcolm",Sayabec,Québec,Canada,G0J3K0,48.588808,-67.757559
11553011,11553026,7,Exploitation,Operations,1,"123, rte du Lac-Malcolm",Sayabec,Québec,Canada,G0J3K0,48.588808,-67.757559
365134099,365134450,7,Exploitation,Operations,1,"350, rue Principale",Saint-Cléophas,Québec,Canada,G0J3N0,48.491257,-67.745097
1108991,1108995,7,Exploitation,Operations,1,"3194, av. du Centenaire",Saint-Ulric,Québec,Canada,G0J3H0,48.782692,-67.712957
265435178,265452914,7,Exploitation,Operations,1,Lac Kerbodot,Caniapiscau,Québec,Canada,,53.48611,-67.71222
397529910,397530916,7,Exploitation,Operations,1,"213, avenue Ulric-Tessier",Saint-Ulric,Québec,Canada,G0J3H0,48.78643,-67.704386
397241754,397243292,7,Exploitation,Operations,1,"188, avenue Ulric-Tessier",Saint-Ulric,Québec,Canada,G0L3H0,48.786715,-67.703405
500016865,500008492,7,Exploitation,Operations,1,"184, avenue Ulric-Tessier",Saint-Ulric,Québec,Canada,G0J3H0,48.78696,-67.703033
362385350,362386631,7,Exploitation,Operations,1,"129, avenue Ulric-Tessier",Saint-Ulric,Québec,Canada,G0J3H0,48.7873,-67.699025
214895782,214896172,7,Exploitation,Operations,1,"3141, ch. du Pont-Couvert",Saint-Ulric,Québec,Canada,G0J3H0,48.7711653,-67.6911991
17832693,17832793,7,Exploitation,Operations,1,"23, av. Ulric-Tessier",Saint-Ulric,Québec,Canada,G0J3H0,48.79159,-67.690727
939739,13878305,7,Exploitation,Operations,1,"89, rue de l' Église",Sayabec,Québec,Canada,G0J3K0,48.559652,-67.685086
187380480,187380780,7,Exploitation,Operations,1,"1, ch. St-Pierre",Sayabec,Québec,Canada,G0J3K0,48.5631485,-67.6355589
58804648,58804896,7,Exploitation,Operations,1,"2680, rte 132",Saint-Ulric,Québec,Canada,G0J3H0,48.812693,-67.628655
179312296,179312313,7,Exploitation,Operations,1,"109, rue St-Régis",Godbout,Québec,Canada,G0H1G0,49.3282213,-67.6222017
395115601,395116058,7,Exploitation,Operations,1,"2480, rue de Matane-sur-Mer",Matane,Québec,Canada,G4W3M6,48.816336,-67.613004
984076,984080,7,Exploitation,Operations,1,"230, rue Pascal-Comeau",Godbout,Québec,Canada,G0H1G0,49.313817,-67.601229
11591177,11591204,7,Exploitation,Operations,1,"2345, av. du Phare O.",Matane,Québec,Canada,G4W3M6,48.816317,-67.598482
1041657,13877981,7,Exploitation,Operations,1,"40, ch. de Sayabec",Sainte-Paule,Québec,Canada,G0J3C0,48.631512,-67.596141
391421828,391423070,7,Exploitation,Operations,1,"362, rue de la Fabrique",Sainte-Irène,Québec,Canada,G0J2P0,48.43558,-67.595324
202446072,202446149,7,Exploitation,Operations,1,"100, rue Monseigneur-Labrie",Godbout,Québec,Canada,G0H1G0,49.322243,-67.5952
16439399,16439418,7,Exploitation,Operations,1,"2129, rue de Matane-Sur-Mer",Matane,Québec,Canada,G4W3M6,48.820377,-67.595038
369082834,369083391,7,Exploitation,Operations,1,"166, rue Pascal-Comeau",Godbout,Québec,Canada,G0H1G0,49.322965,-67.593926
1118011,1118015,7,Exploitation,Operations,1,"1681, av. du Phare O.",Matane,Québec,Canada,G4W3M6,48.829413,-67.579986
1069724,10575809,7,Exploitation,Operations,1,"115, rte de Val-D'Irène",Sainte-Irène,Québec,Canada,G0J2P0,48.463056,-67.57967
243130692,243131308,7,Exploitation,Operations,1,"61, rte du Lac-des-Huit-Milles",Sainte-Irène,Québec,Canada,G0J2P0,48.4144335,-67.5751555
11552302,11552310,7,Exploitation,Operations,1,"229, rte 195",Saint-Zénon-du-Lac-Humqui,Québec,Canada,G0J1N0,48.296437,-67.574669
397778681,397779480,7,Exploitation,Operations,1,"31, rue des Bouleaux",Sainte-Irène,Québec,Canada,G0J2P0,48.410545,-67.573399
1108118,13879513,7,Exploitation,Operations,1,"1600, av. du Phare O.",Matane,Québec,Canada,G4W3M6,48.834971,-67.573233
376459035,376459150,7,Exploitation,Operations,1,"1550, av. du Phare O.",Matane,Québec,Canada,G4W3M6,48.835567,-67.572276
394989282,394990027,7,Exploitation,Operations,1,"3, rue de la Congère",Sainte-Irène,Québec,Canada,G0J2P0,48.476188,-67.572049
500016739,500008242,7,Exploitation,Operations,1,"43, rue de la Poudreuse",Sainte-Irène,Québec,Canada,G0J2P0,48.476742,-67.570398
137535479,137535656,7,Exploitation,Operations,1,"6, rue des Flocons",Sainte-Irène,Québec,Canada,G0J2P0,48.4713093,-67.5702793
395822327,395823352,7,Exploitation,Operations,1,"115, route Sainte-Irène",Sainte-Irène,Québec,Canada,G0J2P0,48.469858,-67.569576
1156681,13879449,7,Exploitation,Operations,1,"1310, rue de Matane-Sur-Mer",Matane,Québec,Canada,G4W3M6,48.842767,-67.564234
500016026,500006302,7,Exploitation,Operations,1,"1067, chemin du Tour-du-Lac",Saint-Zénon-du-Lac-Humqui,Québec,Canada,G0J1N0,48.300748,-67.564129
390213118,390213974,7,Exploitation,Operations,1,"82, rue des Cèdres",Val-Brillant,Québec,Canada,G0J3L0,48.537225,-67.556659
390213128,390213976,7,Exploitation,Operations,1,"82, rue des Cèdres",Val-Brillant,Québec,Canada,G0J3L0,48.537225,-67.556659
1119658,1119662,7,Exploitation,Operations,1,"1032, av. du Phare O.",Matane,Québec,Canada,G4W3M6,48.847759,-67.553788
500015789,500005698,7,Exploitation,Operations,1,"12, rue Bélanger",Sainte-Félicité,Québec,Canada,G0J2K0,48.533484,-67.552143
500015783,500005696,7,Exploitation,Operations,1,"6, rue Bélanger",Sainte-Félicité,Québec,Canada,G0J2K0,48.534365,-67.551499
1103115,13879600,7,Exploitation,Operations,1,"39, rue St-Pierre O.",Val-Brillant,Québec,Canada,G0J3L0,48.534897,-67.551091
265435230,265452922,7,Exploitation,Operations,1,Rivière à la Baleine,Rivière-Koksoak,Québec,Canada,,57.85189,-67.549987
11553483,11553515,7,Exploitation,Operations,1,"8, rue des Cèdres",Val-Brillant,Québec,Canada,G0J3L0,48.534414,-67.547645
79824659,100285480,7,Exploitation,Operations,1,Matane-sur-mer,Matane,Québec,Canada,,48.84754,-67.54429
11589950,11590012,7,Exploitation,Operations,1,"150, rte Louis-Félix-Dionne",Matane,Québec,Canada,G4W0E6,48.835909,-67.542057
354157216,354157836,7,Exploitation,Operations,1,"125, rue Druillettes",Matane,Québec,Canada,G4W3N5,48.850931,-67.534133
1087298,13878103,7,Exploitation,Operations,1,"621, av. St-Jérôme",Matane,Québec,Canada,G4W3B9,48.8506,-67.532251
397741607,397742942,7,Exploitation,Operations,1,"210, rue du Barachois",Matane,Québec,Canada,G4W3N4,48.853166,-67.527695
1014439,1014443,7,Exploitation,Operations,1,"29, av. Desjardins",Matane,Québec,Canada,G4W2Y5,48.842973,-67.527126
500015873,500005944,7,Exploitation,Operations,1,"114, avenue D'Amours",Matane,Québec,Canada,G4W2X4,48.846347,-67.525981
1106515,1106519,7,Exploitation,Operations,1,"250, av. du Phare E.",Matane,Québec,Canada,G4W3N4,48.852207,-67.523432
1123147,1123151,7,Exploitation,Operations,1,"632, av. du Phare E.",Matane,Québec,Canada,G4W1B1,48.85248,-67.50623
380436555,380437606,7,Exploitation,Operations,1,"129, route Richard",Saint-René-de-Matane,Québec,Canada,G0J3E0,48.730409,-67.485932
376228166,376229534,7,Exploitation,Operations,1,"117, chemin au Soleil-d'Or",Amqui,Québec,Canada,G5J1A6,48.503925,-67.479934
500015892,500005982,7,Exploitation,Operations,1,"300, chemin au Soleil-d'Or",Amqui,Québec,Canada,G5J1A6,48.508132,-67.468575
500015252,500004344,7,Exploitation,Operations,1,"214, chemin au Soleil-d'Or",Amqui,Québec,Canada,G5J1A6,48.509207,-67.467563
11552321,11552332,7,Exploitation,Operations,1,"686, rte 132 O.",Amqui,Québec,Canada,G5J2H1,48.495393,-67.45672
1047333,13879694,7,Exploitation,Operations,1,"686, rte 132 O.",Amqui,Québec,Canada,G5J2H1,48.495372,-67.456677
310773858,310776768,7,Exploitation,Operations,1,"733, route de l'Anse-Saint-Jean",Amqui,Québec,Canada,G5J3S3,48.519045,-67.451589
158699188,158699441,7,Exploitation,Operations,1,"340, boul. St-Benoît O.",Amqui,Québec,Canada,G5J2G2,48.470754,-67.439012
1082329,13175174,7,Exploitation,Operations,1,"530, rang St-Philippe",Amqui,Québec,Canada,G5J2P1,48.506585,-67.437453
1041962,14781194,7,Exploitation,Operations,1,"266, boul. St-Benoît O.",Amqui,Québec,Canada,G5J2E8,48.468184,-67.437258
500017134,500009164,7,Exploitation,Operations,1,"833, chemin de la Grève",Matane,Québec,Canada,G4W7A1,48.870087,-67.434788
389138968,389140011,7,Exploitation,Operations,1,"834, chemin de la Grève",Matane,Québec,Canada,G4W7B1,48.870142,-67.434136
500016260,500006957,7,Exploitation,Operations,1,"170, chemin des Serres",Saint-René-de-Matane,Québec,Canada,G0J3E0,48.716669,-67.43311
14369290,14487081,7,Exploitation,Operations,1,"71, boul. St-Benoît O.",Amqui,Québec,Canada,G5J2E5,48.464698,-67.431207
500015658,500005386,7,Exploitation,Operations,1,"36, route de la Montagne",Saint-René-de-Matane,Québec,Canada,G0J3E0,48.698694,-67.424801
1087818,1087822,7,Exploitation,Operations,1,rte 195,Saint-René-de-Matane,Québec,Canada,G0J3E0,48.721408,-67.41309
265435113,265452896,7,Exploitation,Operations,1,Lac Lucault,Caniapiscau,Québec,Canada,,53.285332,-67.403954
500016678,500008028,7,Exploitation,Operations,1,"4, rue du Métropole",Saint-René-de-Matane,Québec,Canada,G0J3E0,48.716902,-67.403905
389138847,389139987,7,Exploitation,Operations,1,"30, rue Murray",Saint-René-de-Matane,Québec,Canada,G0J3E0,48.725611,-67.395786
52863550,52863956,7,Exploitation,Operations,1,"1830, ch. du Vieux-Phare",Baie-Trinité,Québec,Canada,G0H1A0,49.35834,-67.381039
366763149,366766906,7,Exploitation,Operations,1,"1937, chemin du Vieux-Phare",Baie-Trinité,Québec,Canada,G0H1A0,49.320109,-67.37891
104216314,104217556,7,Exploitation,Operations,1,"1937, ch. du Vieux-Phare",Baie-Trinité,Québec,Canada,G0H1A0,49.361228,-67.378833
391861367,391862210,7,Exploitation,Operations,1,"285, rue Saint-Raphaël Sud",Albertville,Québec,Canada,G0J1A0,48.316684,-67.355788
1147466,1147470,7,Exploitation,Operations,1,"54, rte 132",Lac-au-Saumon,Québec,Canada,G0J1M0,48.440632,-67.349432
14382655,14405899,7,Exploitation,Operations,1,"180, boul. Perron",Sainte-Félicité,Québec,Canada,G0J2K0,48.901246,-67.340858
500015174,500004129,7,Exploitation,Operations,1,"137, 2e rang Veilleux",Sainte-Félicité,Québec,Canada,G0J2K0,48.891208,-67.339282
500014984,500003683,7,Exploitation,Operations,1,"234, boulevard Perron",Sainte-Félicité,Québec,Canada,G0J2K0,48.900968,-67.334002
500015103,500003948,7,Exploitation,Operations,1,"107, rue Saint-Jean",Sainte-Félicité,Québec,Canada,G0J2K0,48.902106,-67.333844
265438539,265453161,7,Exploitation,Operations,1,Rivière Matane,Saint-René-de-Matane,Québec,Canada,,48.65619,-67.33281
366763200,366766920,7,Exploitation,Operations,1,"230, route Saint-Edmond",Lac-au-Saumon,Québec,Canada,G0J1M0,48.417423,-67.332765
350367905,350368638,7,Exploitation,Operations,1,"A-284, boulevard Perron",Sainte-Félicité,Québec,Canada,G0J2K0,48.901449,-67.328092
343468719,343470179,7,Exploitation,Operations,1,"166, chemin de l'Anse-aux-Bouleaux",Baie-Trinité,Québec,Canada,G0H1A0,49.382168,-67.320969
1023335,1023339,7,Exploitation,Operations,1,"161, ch. du 10e-Et-11e-Rang",Saint-René-de-Matane,Québec,Canada,G0J3E0,48.71485,-67.317288
383210829,383211913,7,Exploitation,Operations,1,"115, rue Poulin",Baie-Trinité,Québec,Canada,G0H1A0,49.394551,-67.308425
500017173,500009268,7,Exploitation,Operations,1,"36, rue Poulin",Baie-Trinité,Québec,Canada,G0H1A0,49.411586,-67.307028
11715377,11715407,7,Exploitation,Operations,1,"2, rue St-Laurent",Baie-Trinité,Québec,Canada,G0H1A0,49.416059,-67.306725
131679935,131680257,7,Exploitation,Operations,1,"46, rue Poulin",Baie-Trinité,Québec,Canada,G0H1A0,49.409584,-67.306709
125355455,125355714,7,Exploitation,Operations,1,"4, rue St-Laurent",Baie-Trinité,Québec,Canada,G0H1A0,49.416111,-67.306645
3062361,3062365,7,Exploitation,Operations,1,"1, rue de la Baie",Baie-Trinité,Québec,Canada,G0H1A0,49.41394,-67.305132
265435334,265452950,7,Exploitation,Operations,1,Lac Trouve,Lac-Walker,Québec,Canada,,51.10355,-67.2814
49196107,397851374,7,Exploitation,Operations,0,,,,,,48.650483,-67.271283
49276797,397851333,7,Exploitation,Operations,0,,,,,,48.650483,-67.271283
215673083,215675427,7,Exploitation,Operations,1,"242A, rte 132 E.",Sainte-Félicité,Québec,Canada,G0J2K0,48.919002,-67.260361
904886,904890,7,Exploitation,Operations,1,23e mille de la Patapédia,Ruisseau-Ferguson,Québec,Canada,G0J1R0,47.924001,-67.257703
366763214,366766924,7,Exploitation,Operations,1,"757, route 132 Ouest",Causapscal,Québec,Canada,G0J1J0,48.377587,-67.247045
11715673,11715694,7,Exploitation,Operations,1,"15, rte 138 E.",Baie-Trinité,Québec,Canada,G0H1A0,49.462426,-67.244705
1094758,1094762,7,Exploitation,Operations,1,"609, rte 132 O.",Causapscal,Québec,Canada,G0J1J0,48.373404,-67.242214
11555906,11555939,7,Exploitation,Operations,1,"601, rte 132 O.",Causapscal,Québec,Canada,G0J1J0,48.373293,-67.241963
134046652,134046922,7,Exploitation,Operations,1,"854, rte 132",Sainte-Florence,Québec,Canada,G0J2M0,48.284888,-67.239674
4911670,4911674,7,Exploitation,Operations,1,"122, rang de l' Église S.",L'Ascension-de-Patapédia,Québec,Canada,G0J1R0,47.906143,-67.237606
11592280,11592297,7,Exploitation,Operations,1,"122, rang de l' Église S.",L'Ascension-de-Patapédia,Québec,Canada,G0J1R0,47.906143,-67.237606
121532612,121533150,7,Exploitation,Operations,1,"40, rue des Loisirs",Sainte-Florence,Québec,Canada,G0J2M0,48.2639947,-67.2369173
366763278,397851180,7,Exploitation,Operations,0,,,,,,48.367512,-67.235644
500015273,500004383,7,Exploitation,Operations,1,"100, place de l'Église",Causapscal,Québec,Canada,G0J1J0,48.355728,-67.222507
11019014,11306274,7,Exploitation,Operations,1,"21, rue Boudreau",Causapscal,Québec,Canada,G0J1J0,48.352941,-67.221125
1142612,13878081,7,Exploitation,Operations,1,"21, rue Boudreau",Causapscal,Québec,Canada,G0J1J0,48.353041,-67.22105
240962746,252109617,7,Exploitation,Operations,1,Lac Tassy,Rivière-Koksoak,Québec,Canada,,55.9306759,-67.216904
19082379,19082411,7,Exploitation,Operations,1,"163, ch. de la Chaîne-de-Roches",Saint-François-d'Assise,Québec,Canada,G0J2N0,47.965304,-67.207484
366763271,366766940,7,Exploitation,Operations,1,"163, chemin de la Chaîne-de-Roches",Saint-François-d'Assise,Québec,Canada,G0J2N0,47.972201,-67.189765
393391787,393392592,7,Exploitation,Operations,1,"112, rue de la Mer",Grosses-Roches,Québec,Canada,G0J1K0,48.938145,-67.185071
500014744,500003020,7,Exploitation,Operations,1,"4373, rue des Pionniers",Port-Cartier,Québec,Canada,G0H1R0,49.782772,-67.167648
265435171,265452912,7,Exploitation,Operations,1,Rivière à la Baleine,Rivière-Koksoak,Québec,Canada,,57.076534,-67.165588
136504592,136505356,7,Exploitation,Operations,1,"4568, rue des Pionniers",Port-Cartier,Québec,Canada,G0H1R0,49.791952,-67.157096
500015504,500005045,7,Exploitation,Operations,1,"134, route du 18-Milles",Causapscal,Québec,Canada,G0J1J0,48.411642,-67.155995
265434775,265452808,7,Exploitation,Operations,1,chemin du Rang A,Routhierville,Québec,Canada,,48.183326,-67.153602
1087239,1087243,7,Exploitation,Operations,1,rte 138,Port-Cartier,Québec,Canada,G5B0B7,50.140439,-67.131533
49221611,121157463,7,Exploitation,Operations,1,Route Jacques-Cartier,Port-Cartier,Québec,Canada,G5B2G9,50.140895,-67.131271
366763228,397853759,7,Exploitation,Operations,0,,,,,,50.140895,-67.131271
265438567,265453169,7,Exploitation,Operations,1,Lac Isabelle,Grosses-Roches,Québec,Canada,,48.907,-67.11077
281841422,281842277,7,Exploitation,Operations,1,"300, rue des Lagopèdes",Fermont,Québec,Canada,G0G1J0,52.796026,-67.0877679
211128576,211129096,7,Exploitation,Operations,1,"3, Venelle 5",Fermont,Québec,Canada,G0G1J0,52.7974562,-67.0861706
1101259,13877012,7,Exploitation,Operations,1,"299, Le Carrefour",Fermont,Québec,Canada,G0G1J0,52.796915,-67.080763
1022240,1022244,7,Exploitation,Operations,1,"170, rue Principale",Saint-Alexis-de-Matapédia,Québec,Canada,G0J2E0,47.970128,-67.051217
265434695,265452794,7,Exploitation,Operations,1,St-Alexis de Matapédia,Saint-Alexis-de-Matapédia,Québec,Canada,,47.9714779,-67.050118
114297432,114297788,7,Exploitation,Operations,1,"102, rue des Îlets",Les Méchins,Québec,Canada,G0J1T0,48.9887189,-67.0225112
270692862,270694347,7,Exploitation,Operations,1,"210, rue des Îlets",Les Méchins,Québec,Canada,G0J1T0,48.991175,-67.0191558
270692869,270694349,7,Exploitation,Operations,1,"A-115, rue des Îlets",Les Méchins,Québec,Canada,G0J1T0,48.990539,-67.019048
117197173,117197279,7,Exploitation,Operations,1,"156, boul. Perron O.",Matapédia,Québec,Canada,G0J1V0,48.010281,-67.009596
323190373,323191924,7,Exploitation,Operations,1,"189, route Bellevue Ouest",Les Méchins,Québec,Canada,G0J1T0,48.998997,-66.981478
95313760,95313805,7,Exploitation,Operations,1,"175, rue Principale",Les Méchins,Québec,Canada,G0J1T0,49.001047,-66.980448
364746260,364746808,7,Exploitation,Operations,1,"314, chemin Riverside",Matapédia,Québec,Canada,G0J1V0,47.945551,-66.965966
43935270,43935337,7,Exploitation,Operations,1,"308, ch. Riverside",Matapédia,Québec,Canada,G0J1V0,47.948109,-66.962233
42026690,42026933,7,Exploitation,Operations,1,"218, rte Bellevue E.",Les Méchins,Québec,Canada,G0J1T0,49.006222,-66.957647
382914378,382915452,7,Exploitation,Operations,1,"20, rue de l'Église",Matapédia,Québec,Canada,G0J1V0,47.973401,-66.951302
378310753,378311680,7,Exploitation,Operations,1,"19, rue de l'Église",Matapédia,Québec,Canada,G0J1V0,47.973236,-66.951153
218222049,218222227,7,Exploitation,Operations,1,"375, rte Bellevue E.",Les Méchins,Québec,Canada,G0J1T0,49.013601,-66.9478246
395540912,395544685,7,Exploitation,Operations,1,"3, rue des Saumons",Matapédia,Québec,Canada,G0J1V0,47.974282,-66.94143
158064463,158065631,7,Exploitation,Operations,1,"431, rte Bellevue E.",Les Méchins,Québec,Canada,G0J1T0,49.02535,-66.922785
1079721,21897228,7,Exploitation,Operations,1,"816, rte 138",Port-Cartier,Québec,Canada,G5B2G7,50.023506,-66.899818
1101540,13877142,7,Exploitation,Operations,1,"30, rue Élie-Rochefort",Port-Cartier,Québec,Canada,G5B1N2,50.028365,-66.885774
201852830,201859992,7,Exploitation,Operations,1,"421, route 132",Cap-Chat,Québec,Canada,G0J1H0,49.0370419,-66.884783
500016641,500007925,7,Exploitation,Operations,1,"62, avenue Boisvert",Port-Cartier,Québec,Canada,G5B1X6,50.027679,-66.884522
357649971,357650884,7,Exploitation,Operations,1,Boulevard du Portage-des-Mousses,Port-Cartier,Québec,Canada,G5B1C3,50.028256,-66.857873
12586766,12586817,7,Exploitation,Operations,1,"100, rte de la Baie",Cap-Chat,Québec,Canada,G0J1H0,49.041736,-66.855937
977673,977677,7,Exploitation,Operations,1,"100, rte de la Baie",Cap-Chat,Québec,Canada,G0J1H0,49.041687,-66.855798
1014557,1014561,7,Exploitation,Operations,1,"238, rte 132",Cap-Chat,Québec,Canada,G0J1H0,49.050098,-66.835402
1055560,13876996,7,Exploitation,Operations,1,"550, rue Star Creek",Schefferville,Québec,Canada,G0G2T0,54.8,-66.833333
1126111,13877172,7,Exploitation,Operations,1,"182, rue des Montagnais",Schefferville,Québec,Canada,G0G2T0,54.80257,-66.83216
376228174,376229536,7,Exploitation,Operations,1,"300, rue Wishart",Schefferville,Québec,Canada,G0G2T0,54.800689,-66.810381
379574199,379575241,7,Exploitation,Operations,1,"9, route du Phare",Cap-Chat,Québec,Canada,G0J1E0,49.088143,-66.742638
500015633,500005328,7,Exploitation,Operations,1,"11, route du Phare",Cap-Chat,Québec,Canada,G0J1E0,49.088777,-66.741906
131683503,131683717,7,Exploitation,Operations,1,"11, rte du Phare",Cap-Chat,Québec,Canada,G0J1E0,49.08504,-66.739068
26259040,26259199,7,Exploitation,Operations,1,"A-252, rue Notre-Dame Ouest",Cap-Chat,Québec,Canada,G0J1E0,49.089874,-66.723404
1140345,1140349,7,Exploitation,Operations,1,"4, boul. Perron O.",Pointe-à-la-Croix,Québec,Canada,G0C1L0,48.022785,-66.72008
916235,13879963,7,Exploitation,Operations,1,"239B, rue Notre-Dame O.",Cap-Chat,Québec,Canada,G0J1E0,49.090148,-66.71863
1085472,1085476,7,Exploitation,Operations,1,"239, rue Notre-Dame O.",Cap-Chat,Québec,Canada,G0J1E0,49.090506,-66.718533
388800045,388800716,7,Exploitation,Operations,1,"226, rue Notre-Dame Ouest",Cap-Chat,Québec,Canada,G0J1E0,49.090955,-66.71315
500014982,500003679,7,Exploitation,Operations,1,rue Notre-Dame Ouest,Cap-Chat,Québec,Canada,G0J1E0,49.090947,-66.707943
154040404,154041580,7,Exploitation,Operations,1,"500, rte du Club-de-Ski-de-Gallix",Sept-Îles,Québec,Canada,G4R4K6,50.174711,-66.707037
254968461,254971014,7,Exploitation,Operations,1,Ch. de la Réserve-Cap-Chat,Les Méchins,Québec,Canada,G0J1E0,48.979231,-66.705025
395581215,395581921,7,Exploitation,Operations,1,"216, chemin de la Petite-Rivière-du-Loup",Pointe-à-la-Croix,Québec,Canada,G0C1L0,48.044588,-66.702205
974385,974389,7,Exploitation,Operations,1,"216, ch. de la Petite-Rivière-du-Loup",Pointe-à-la-Croix,Québec,Canada,G0C1L0,48.043864,-66.70092
176723931,176724786,7,Exploitation,Operations,1,"216, ch. de la Petite-Rivière-Du-Loup",Pointe-à-la-Croix,Québec,Canada,G0C1L0,48.039905,-66.699319
396620392,396621470,7,Exploitation,Operations,1,"44, rue de l'Église",Pointe-à-la-Croix,Québec,Canada,G0C1X0,48.140865,-66.697888
915513,915517,7,Exploitation,Operations,1,Barrière l'Islet,Cap-Chat,Québec,Canada,G0J1E0,49.08962,-66.697182
11587757,11587823,7,Exploitation,Operations,1,"79, rue des Méandres",Pointe-à-la-Croix,Québec,Canada,G0C1L0,48.046373,-66.683981
197889526,197903555,7,Exploitation,Operations,1,"6, rue Notre-Dame Est",Cap-Chat,Québec,Canada,G0J1E0,49.0977415,-66.6799031
1024523,1024527,7,Exploitation,Operations,1,"951, rte de Saint-Octave-de-l'Avenir",Cap-Chat,Québec,Canada,G0J1E0,49.097917,-66.679548
256963464,256969273,7,Exploitation,Operations,1,"10, rue Notre-Dame E.",Cap-Chat,Québec,Canada,G0J1G0,49.097913,-66.679215
390213252,390214000,7,Exploitation,Operations,1,"52, rue Notre-Dame Est",Cap-Chat,Québec,Canada,G0J1G0,49.101258,-66.666826
